store,name,address,city,zipcode,store_location,county_number
3494,Sam's Club 6514 / Waterloo,210 EAST TOWER PARK DR,WATERLOO,50702,"210 EAST TOWER PARK DR
WATERLOO 50702
(42.456342190000044, -92.353463882999961)",7
3488,Bender's Foods,400 S SECOND,BELLEVUE,52031,"400 S SECOND
BELLEVUE 52031
(42.255435385000055, -90.423003001999973)",49
3525,Wines and Spirits,106 W 2ND ST,WASHINGTON,52353,"106 W 2ND ST
WASHINGTON 52353
(41.300438045000078, -91.692220679999991)",92
3612,B and C Liquor / Maquoketa,509 E PLATT,MAQUOKETA,52060,"509 E PLATT
MAQUOKETA 52060
(42.069193228000074, -90.659690904999991)",49
3611,Logan Super Foods,403 E 6TH,LOGAN,51546,"403 E 6TH
LOGAN 51546
(41.644087659000036, -95.786070557999949)",43
3628,Wal-Mart 1528 / Cedar Rapids,2645 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,"2645 BLAIRS FERRY RD NE
CEDAR RAPIDS 52402
(42.034703129000036, -91.681911213999967)",57
3679,FRANKLIN STREET FLORAL & GIFT,103 FRANKLIN ST,MONONA,52159,"103 FRANKLIN ST
MONONA 52159
(43.055096079000066, -91.390040157999977)",22
3664,Shade Tree Liquors,90 10th ST S,NORTHWOOD,50459,"90 10th ST S
NORTHWOOD 50459
(43.443225246000054, -93.218301077999968)",98
3700,Avoca Liquor,158 SOUTH ELM,AVOCA,51521,"158 SOUTH ELM
AVOCA 51521
(41.476280859000042, -95.339466866999942)",78
3728,Brewski's Beverage,726 CREEK TOP,COUNCIL BLUFFS,51503,"726 CREEK TOP
COUNCIL BLUFFS 51503
(41.262337846000037, -95.854790340999955)",78
3710,New York Dollar Store,219 MAIN ST,COLUMBUS JUNCTION,52738,"219 MAIN ST
COLUMBUS JUNCTION 52738
(41.279550632000053, -91.360484506999967)",58
3784,Hartig Drug #14 / Independence,200  1ST ST EAST,INDEPENDENCE,50644,"200 1ST ST EAST
INDEPENDENCE 50644
(42.46872735900007, -91.895760891999942)",10
3811,Wal-Mart 1431 / Keokuk,300 NORTH PARK DR,KEOKUK,52632,"300 NORTH PARK DR
KEOKUK 52632
(40.417110401000059, -91.407841461999965)",56
3910,Riverside Casino And Resort,3184 HIGHWAY 22,RIVERSIDE,52327,"3184 HIGHWAY 22
RIVERSIDE 52327
(41.496358040000075, -91.527957421999986)",92
3969,"R 'n D's Liquor, Llc",205 NE 6TH ST,GREENFIELD,50849,"205 NE 6TH ST
GREENFIELD 50849
(41.306212838000079, -94.453242068999941)",1
3972,Hometown Foods / Hubbard,210 MAPLE ST BOX 295,HUBBARD,50122,"210 MAPLE ST BOX 295
HUBBARD 50122
(42.305596517000026, -93.302480358999958)",42
4369,Kum and Go #28 / Norwalk,2992 SUNSET DR,NORWALK,50211,"2992 SUNSET DR
NORWALK 50211
(41.496859470000061, -93.674029359999963)",91
4380,Kum and Go #254 / West Bran,620 S DOWNEY ST,WEST BRANCH,52358,"620 S DOWNEY ST
WEST BRANCH 52358
(41.661509008000053, -91.346787332999952)",16
4470,Kum & Go #211 / WATERLOO,1976 FRANKLIN ST,WATERLOO,50703,"1976 FRANKLIN ST
WATERLOO 50703
(42.495351982000045, -92.315141923999988)",7
4768,Kum & Go #777 / Urbandale,8228 DOUGLAS AVE,URBANDALE,50322,"8228 DOUGLAS AVE
URBANDALE 50322
(41.628649960000075, -93.730988137999987)",77
4653,Casey's General Store #1617 / Jeffer,"508, N ELM",JEFFERSON,50129,"508, N ELM
JEFFERSON 50129
(42.020230469000069, -94.377477479999982)",37
4728,Walgreens #05077 / Iowa City,2214 MUSCATINE AVE,IOWA CITY,52240,"2214 MUSCATINE AVE
IOWA CITY 52240
(41.64957828200005, -91.503149669999971)",52
4896,Barrys Mini Mart,"403, CHESTNUT ST",HARPERS FERRY,52146,"403, CHESTNUT ST
HARPERS FERRY 52146
(43.200594544000069, -91.152716572999964)",3
4956,The Cooler,"4920, JOHNSON AVE NW",CEDAR RAPIDS,52405,"4920, JOHNSON AVE NW
CEDAR RAPIDS 52405
(41.968047083000044, -91.734390736999956)",57
3461,Hometown Foods / Stuart,611 S DIVISION ST,STUART,50250,"611 S DIVISION ST
STUART 50250
(41.497812777000036, -94.318394857999976)",1
2517,Hy-vee Food Store #1/newt,1501 FIRST AVENUE EAST,NEWTON,50208,"1501 FIRST AVENUE EAST
NEWTON 50208
(41.699152903000027, -93.03364148899999)",50
4258,Fareway Stores #009 / Burlington,920 LAWRENCE DR,BURLINGTON,52601,"920 LAWRENCE DR
BURLINGTON 52601
(40.799149364000073, -91.139994228999967)",29
2601,Hy-vee Food Store / Fairfield,1300 WEST BURLINGTON AVE,FAIRFIELD,52556,"1300 WEST BURLINGTON AVE
FAIRFIELD 52556
(41.006435350000061, -91.979625432999967)",51
3962,Durant Street Country Stop,618 DURANT ST,HARLAN,51537,"618 DURANT ST
HARLAN 51537
(41.656818069000053, -95.318600195999977)",83
4401,KUM & GO #503 / MARION,3215 7TH AVE,MARION,52302,"3215 7TH AVE
MARION 52302
(42.035045356000069, -91.57726443699994)",57
4749,Walgreens #05239 / Davenport,1660 W LOCUST ST,DAVENPORT,52804,"1660 W LOCUST ST
DAVENPORT 52804
(41.538257488000056, -90.600510862999954)",82
4425,Quik Trip #575 / Council Bluffs,1749 W BROADWAY ST,COUNCIL BLUFFS,51501,"1749 W BROADWAY ST
COUNCIL BLUFFS 51501
(41.261852736000037, -95.870141038999975)",78
4785,Casey's General Store #2835 / Avoca,1019 N CHESTNUT ST,AVOCA,51521,"1019 N CHESTNUT ST
AVOCA 51521
(41.485575164000068, -95.336435213999948)",78
4950,Kum & Go #514 / Cedar Rapids,1420 MT VERNON RD,CEDAR RAPIDS,52403,"1420 MT VERNON RD
CEDAR RAPIDS 52403
(41.977647895000075, -91.651383811999949)",57
4991,Fasttrak,24687 HWY 13 N,ELKADER,52043,"24687 HWY 13 N
ELKADER 52043
(42.871466205000047, -91.383472815999937)",22
2837,Cvs Pharmacy #8544 / Waterloo,1825 E San Marnan,WATERLOO,50702,"1825 E San Marnan
WATERLOO 50702
(42.467094575000033, -92.321386139999959)",7
2550,Hy-vee Food Store/osceola,510 WEST MCLANE,OSCEOLA,50213,"510 WEST MCLANE
OSCEOLA 50213
(41.030601258000047, -93.772367245999988)",20
4092,Fareway Stores #077 / Norwalk,1711 SUNSET DR,NORWALK,50211,"1711 SUNSET DR
NORWALK 50211
(41.484389466000039, -93.674667384999964)",91
2844,Cvs Pharmacy #8547/iowa C,2425 MUSCATINE AVE,IOWA CITY,52240,"2425 MUSCATINE AVE
IOWA CITY 52240
(41.649542562000079, -91.500130691999971)",52
3670,Wal-Mart 2827 / Coralville,2801 COMMERCE DR,CORALVILLE,52241,"2801 COMMERCE DR
CORALVILLE 52241
(41.695717951000063, -91.612172813999962)",52
4140,Fareway Stores #900 / Euclid,100 EUCLID AVE,DES MOINES,50313,"100 EUCLID AVE
DES MOINES 50313
(41.627727562000075, -93.61816063699996)",77
4544,Casey's General Store #1898 / Osceol,114 N MAIN ST,OSCEOLA,50213,"114 N MAIN ST
OSCEOLA 50213
(41.035780805000059, -93.765706866999949)",20
4119,Target Store T-2526 / Cedar Falls,214 VIKING PLAZA DR,CEDAR FALLS,50613,"214 VIKING PLAZA DR
CEDAR FALLS 50613
(42.48333253100003, -92.444300040999963)",7
3696,Wal-Mart 1723 / Des Moines,5101 SE 14TH ST,DES MOINES,50315,"5101 SE 14TH ST
DES MOINES 50315
(41.538090853000028, -93.635374637999973)",77
3964,Sioux Food Center of Sioux Rapids,621 HWY 71,SIOUX RAPIDS,50585,"621 HWY 71
SIOUX RAPIDS 50585
(42.888852765000081, -95.152643959999978)",11
3973,Mmdg Spirits / Ames,126A WELCH AVE,AMES,50014,"126A WELCH AVE
AMES 50014
(42.022380929000064, -93.650090425999963)",85
4107,Fareway Stores #384 / Boone,1711 HAWKEYE DR,BOONE,50036,"1711 HAWKEYE DR
BOONE 50036
(42.037338397000042, -93.867290878999938)",8
4135,Fareway Stores #925 / Altoona,620 SE 8TH ST,ALTOONA,50009,"620 SE 8TH ST
ALTOONA 50009
(41.644025327000065, -93.470789692999972)",77
4271,Fareway Stores #827 / Centerville,305 S 18TH ST,CENTERVILLE,52544,"305 S 18TH ST
CENTERVILLE 52544
(40.730567111000028, -92.867881888999989)",4
4299,Hometown Market / Central City,9 WATERHOUSE AVE,CENTRAL CITY,52214,"9 WATERHOUSE AVE
CENTRAL CITY 52214
(42.197939303000055, -91.514976308999962)",57
4703,Walgreens #00910 / Sioux City,100 PIERCE ST,SIOUX CITY,51101,"100 PIERCE ST
SIOUX CITY 51101
(42.49079931700004, -96.404843587999949)",97
4907,Prime Mart,2323 MAIN ST,CEDAR FALLS,50613,"2323 MAIN ST
CEDAR FALLS 50613
(42.516279725000061, -92.445898255999964)",7
4975,Walgreens #15647 / Sioux City,1900 HAMILTON BLVD,SIOUX CITY,51104,"1900 HAMILTON BLVD
SIOUX CITY 51104
(42.51065102900003, -96.416645727999992)",97
2543,Hy-vee Food Store #1/ottu,1025 NORTH QUINCY AVE,OTTUWMA,52501,"1025 NORTH QUINCY AVE
OTTUWMA 52501
(41.015810609000027, -92.438486778999959)",90
4986,218 Fuel Express & Chubby's Liquor,68 MONROE ST,FLOYD,50435,"68 MONROE ST
FLOYD 50435
(43.122497905000046, -92.736994118999974)",34
3742,Wal-Mart 1625 / Lemars,1111 HOLTON DR,LEMARS,51031,"1111 HOLTON DR
LEMARS 51031
(42.780880502000059, -96.185344272999941)",75
3901,Target Store T-878 / Fort Dodge,2910  1 AVE S,FORT DODGE,50501,"2910 1 AVE S
FORT DODGE 50501
(42.50533650400007, -94.157001029999947)",94
3989,Liquor On The Corner / Gr,300 E MAIN ST,CHEROKEE,51012,"300 E MAIN ST
CHEROKEE 51012
(42.749608394000063, -95.546522032999974)",18
4185,Fareway Stores #737 / Grinnell,727 WEST ST,GRINNELL,50112,"727 WEST ST
GRINNELL 50112
(41.740940403000025, -92.727386875999969)",79
4137,Fareway Stores #989 / Waukee,200 SE LAUREL ST,WAUKEE,50263,"200 SE LAUREL ST
WAUKEE 50263
(41.613572932000068, -93.877501248999977)",25
4343,Best Food Mart / Des Moines,4028 NE 14TH ST,DES MOINES,50313,"4028 NE 14TH ST
DES MOINES 50313
(41.634320919000061, -93.636957810999945)",77
4291,Fareway Stores #597 / Creston,105 E ADAMS ST,CRESTON,50801,"105 E ADAMS ST
CRESTON 50801
(41.057339943000045, -94.36131056499994)",88
4319,Fareway Stores #703 / Humbolt,710 FIRST AVE N,HUMBOLDT,50548,"710 FIRST AVE N
HUMBOLDT 50548
(42.722101455000029, -94.218710330999954)",46
4398,KUM & GO #4786 / BELMOND,112 RIVER AVE S,BELMOND,50421,"112 RIVER AVE S
BELMOND 50421
(42.845711608000045, -93.616833531999987)",99
2537,Hy-vee Drugstore / Fort Dodge,215 S 25TH ST,FORT DODGE,50501,"215 S 25TH ST
FORT DODGE 50501
(42.508855573000062, -94.164801977999957)",94
2553,Hy-vee Food Store/creston,600 SHELDON,CRESTON,50801,"600 SHELDON
CRESTON 50801
(41.05197099600008, -94.371748733999937)",88
4497,Casey's General Store #20 / Alden,"1008, Grand",ALDEN,50006,"1008, Grand
ALDEN 50006
(42.514236729000061, -93.380399959999977)",42
4574,ThuLords,413 BROAD ST,WHITTEMORE,50598,"413 BROAD ST
WHITTEMORE 50598
(43.063542145000042, -94.42297532799995)",55
4016,Hometown Foods / Conrad,119 N MAIN ST PO BOX 296,CONRAD,50621,"119 N MAIN ST PO BOX 296
CONRAD 50621
(42.224270019000073, -92.874585648999982)",38
4440,Kum & Go #219  Council Bluffs,154 BENNETT AVE,COUNCIL BLUFFS,51503,"154 BENNETT AVE
COUNCIL BLUFFS 51503
(41.252799258000039, -95.820477692999987)",78
4477,Bucky's Express #17 / Council Bluffs,1759 MADISON AVE,COUNCIL BLUFFS,51503,"1759 MADISON AVE
COUNCIL BLUFFS 51503
(41.242586584000037, -95.824790683999936)",78
4580,Smokin' Joe's #9 Tobacco and Liquor,304 W. MADISON,WASHINGTON,52353,"304 W. MADISON
WASHINGTON 52353
(41.296498393000036, -91.69466005999999)",92
4908,Zapf's Pronto Market,107 1st ST SW,ELKADER,52043,"107 1st ST SW
ELKADER 52043
(42.85350191100008, -91.404868097999952)",22
4204,Fareway Stores #025 / Clinton,1350 11TH ST NW,CLINTON,52733,"1350 11TH ST NW
CLINTON 52733
(41.860539807000066, -90.211398590999977)",23
4887,Kum & Go #66 / West Des Moines,5308 UNIVERSITY AVE,WEST DES MOINES,50266,"5308 UNIVERSITY AVE
WEST DES MOINES 50266
(41.600433463000059, -93.779270375999943)",77
2609,Hy-vee Drugstore #2 / Ames,500 MAIN ST,AMES,50010,"500 MAIN ST
AMES 50010
(42.025013591000061, -93.617329841999947)",85
4007,Brockmans,109 E MAIN ST,OSSIAN,52161,"109 E MAIN ST
OSSIAN 52161
(43.145515473000046, -91.764310886999965)",96
4420,KUM & GO #38 / OTTUMWA,534 CHURCH ST,OTTUMWA,52501,"534 CHURCH ST
OTTUMWA 52501
(41.008635350000077, -92.419565158999944)",90
4585,Casey's General Store #2561 / Farley,"306, 1st ST SW",FARLEY,52046,"306, 1st ST SW
FARLEY 52046
(42.440038998000034, -91.006198177999977)",31
4586,Kum & Go #545 / Rockwell City,730 HIGH ST,ROCKWELL CITY,50579,"730 HIGH ST
ROCKWELL CITY 50579
(42.398836857000049, -94.638831127999936)",13
4884,Tobacco Hut #11 / Sioux City,"4523, MORNINGSIDE AVE",SIOUX CITY,51106,"4523, MORNINGSIDE AVE
SIOUX CITY 51106
(42.470506482000076, -96.348719397999957)",97
4143,Bucky's,603  E HWY 24,LAWLER,52154,"603 E HWY 24
LAWLER 52154
(43.082731353000042, -92.110389422999958)",19
3534,A. V. Liquor,207 S HILLTOP AVE,ALTA VISTA,50603,"207 S HILLTOP AVE
ALTA VISTA 50603
(43.19635990900008, -92.411897875999955)",19
4325,Villisca Foods Inc.,509 S 3RD AVE,VILLISCA,50864,"509 S 3RD AVE
VILLISCA 50864
(40.927072234000036, -94.977264362999961)",69
4488,Casey's General Store #2762 / Cedar,20 MILLER AVE SW,CEDAR RAPIDS,52404,"20 MILLER AVE SW
CEDAR RAPIDS 52404
(41.924508114000048, -91.657320367999944)",57
4522,Casey's General Store #2523 / Monroe,201 RALPH ST,MONROE,50170,"201 RALPH ST
MONROE 50170
(41.508908017000067, -93.099814526999978)",50
4542,Casey's General Store #2994 / Lauren,520 W MAIN ST,LAURENS,50554,"520 W MAIN ST
LAURENS 50554
(42.846796783000059, -94.855573032999985)",76
4533,Casey's General Store #1985 / St. An,110 N HWY 218,ST ANSGAR,50472,"110 N HWY 218
ST ANSGAR 50472
(43.37844251100006, -92.889393280999968)",66
4792,Casey's General Store #2899 / De Sot,1100 GREENE ST,DE SOTO,50069,"1100 GREENE ST
DE SOTO 50069
(41.529516692000072, -94.01236815499999)",25
4852,Kum & Go #520 / Cedar Rapids,2604 16th AVE,CEDAR RAPIDS,52404,"2604 16th AVE
CEDAR RAPIDS 52404
(41.963087662000078, -91.707319027999972)",57
4418,KUM & GO #46 / WALNUT,1709 ANTIQUE CITY DR,WALNUT,51577,"1709 ANTIQUE CITY DR
WALNUT 51577
(41.494100897000067, -95.222083918999942)",78
4625,Kwik Shop #532 / Council Bluffs,1602 AVENUE G,COUNCIL BLUFFS,51501,"1602 AVENUE G
COUNCIL BLUFFS 51501
(41.268048555000064, -95.867850302999955)",78
4635,Kwik Shop #563 / Cedar Rapids,"1001, 1st AVE SW",CEDAR RAPIDS,52405,"1001, 1st AVE SW
CEDAR RAPIDS 52405
(41.972444190000033, -91.684700888999942)",57
4658,Casey's General Store #3027 / Iowa F,904 WASHINGTON AVE,IOWA FALLS,50126,"904 WASHINGTON AVE
IOWA FALLS 50126
(42.519657063000068, -93.268420060999972)",42
4770,Casey's General Store #3080 / Hudson,"354, E ELDORA RD",HUDSON,50643,"354, E ELDORA RD
HUDSON 50643
(42.409714398000062, -92.449175344999958)",7
4980,Pronto BP,7305 LAPORTE RD,WASHBURN,50702,"7305 LAPORTE RD
WASHBURN 50702
(42.43437096200006, -92.289341039999954)",7
4116,Lake View Foods,223 MAIN ST,LAKE VIEW,51450,"223 MAIN ST
LAKE VIEW 51450
(42.305194379000056, -95.051715802999979)",81
4506,Casey's General Store #2667 / Tiffin,403 STEPHENS ST,TIFFIN,52340,"403 STEPHENS ST
TIFFIN 52340
(41.707073688000037, -91.660257534999971)",52
4751,Walgreens #03595 / Davenport,1720 W KIMBERLY RD,DAVENPORT,52806,"1720 W KIMBERLY RD
DAVENPORT 52806
(41.560118579000061, -90.601310546999969)",82
4458,QUIK TRIP #568 / JOHNSTON,5169 MERLE HAY RD,JOHNSTON,50131,"5169 MERLE HAY RD
JOHNSTON 50131
(41.654202389000034, -93.697504458999958)",77
4507,Casey's General Store #2902 / Spence,411 W 18TH,SPENCER,51301,"411 W 18TH
SPENCER 51301
(43.155616376000069, -95.151000805999956)",21
4515,Casey's General Store #1588 / Dows,2721 DOWS WILLIAMS RD,DOWS,50071,"2721 DOWS WILLIAMS RD
DOWS 50071
(42.65668872100008, -93.509028026999943)",99
3688,Fredericksburg Food Center,100 W MAIN ST,FREDERICKSBURG,50630,"100 W MAIN ST
FREDERICKSBURG 50630
(42.965081969000039, -92.199580732999948)",19
4858,Hwy 34 Truckstop,4305 W MT PLEASANT,WEST BURLINGTON,52655,"4305 W MT PLEASANT
WEST BURLINGTON 52655
(40.826542559000075, -91.207830211999976)",29
4503,Casey's General Store #38 / Treynor,102 W MAIN ST,TREYNOR,51575,"102 W MAIN ST
TREYNOR 51575
(41.232413088000044, -95.608719406999967)",78
4664,Casey's General Store #24 / Boone,1127 STORY,BOONE,50036,"1127 STORY
BOONE 50036
(42.067729830000076, -93.88012729899998)",8
4270,Kum and Go Liquors #37 / Ot,2508 N COURT ST,OTTUMWA,52501,"2508 N COURT ST
OTTUMWA 52501
(41.051730690000056, -92.409045978999984)",90
4985,Casey's General Store #2519 / Merril,101 FIRST ST,MERRILL,51038,"101 FIRST ST
MERRILL 51038
(42.715191382000057, -96.249015221999969)",75
4486,Kum & Go #608 / Okoboji,1001 SANBORN AVE,OKOBOJI,51355,"1001 SANBORN AVE
OKOBOJI 51355
(43.382151524000051, -95.129180044999941)",30
4790,Mediapolis Fast Break,"109, WAPELLO ST",MEDIAPOLIS,52405,"109, WAPELLO ST
MEDIAPOLIS 52405
(41.980106797000076, -91.713147664999951)",29
4855,Casey's General Store #3200 / Strawb,"308, W MISSION",STRAWBERRY POINT,52076,"308, W MISSION
STRAWBERRY POINT 52076
(42.684481758000061, -91.539885566999942)",22
4121,Newport Bp / Wapello,13410 STATE HWY 78,WAPELLO,52653,"13410 STATE HWY 78
WAPELLO 52653
(41.087828222000041, -91.184540291999951)",58
4796,Walgreens #04714 / Des Moines,4555 FLEUR DR,DES MOINES,50321,"4555 FLEUR DR
DES MOINES 50321
(41.542920773000048, -93.644914316999973)",77
4632,Nat Food Mart / 2nd Ave DM,1443 2nd AVE,DES MOINES,50314,"1443 2nd AVE
DES MOINES 50314
(41.605430909000063, -93.619754242999988)",77
4500,Casey's General Store #2788 / North,595 N KANSAS AVE,NORTH LIBERTY,52317,"595 N KANSAS AVE
NORTH LIBERTY 52317
(41.75210140400003, -91.63698720299999)",52
4906,smoke.n.pipe,3221 FIRST AVE SE,CEDAR RAPIDS,52404,"3221 FIRST AVE SE
CEDAR RAPIDS 52404
(42.010085445000072, -91.63486999099996)",57
4246,Fareway Stores #938 / Shenandoah,1007 S FREMONT ST,SHENANDOAH,51601,"1007 S FREMONT ST
SHENANDOAH 51601
(40.756332444000066, -95.385092303999954)",73
4480,Circle K #6602 / Clinton,1530 NORTH 2ND ST,CLINTON,52732,"1530 NORTH 2ND ST
CLINTON 52732
(41.861475508000069, -90.183928886999979)",23
4707,Walgreens #05119 / Clinton,806 S  4TH ST,CLINTON,52732,"806 S 4TH ST
CLINTON 52732
(41.837683967000032, -90.193255431999944)",23
4162,Fareway Stores #963 / Cedar Rapids,4220  16TH AVE SW,CEDAR RAPIDS,52404,"4220 16TH AVE SW
CEDAR RAPIDS 52404
(41.963788249000061, -91.726730367999949)",57
4672,The Pit Stop/River City Liquor,"402, S HWY 52",GUTTENBERG,52052,"402, S HWY 52
GUTTENBERG 52052
(42.782790221000027, -91.100534652999954)",22
4983,River Mart,"14562, WASHINGTON RD",WEST BURLINGTON,52655,"14562, WASHINGTON RD
WEST BURLINGTON 52655
(40.839537994000068, -91.209635836999951)",29
4875,Bani's,307 MAIN ST,CEDAR FALLS,50613,"307 MAIN ST
CEDAR FALLS 50613
(42.53561962200007, -92.445485738999992)",7
4979,Sam Liquor,1500 1st AVE NE,CEDAR RAPIDS,52402,"1500 1st AVE NE
CEDAR RAPIDS 52402
(41.988245430000063, -91.652154688999985)",57
4711,Walgreens #06154 / Dubuque,2260 JOHN F KENNEDY RD,DUBUQUE,52002,"2260 JOHN F KENNEDY RD
DUBUQUE 52002
(42.511330247000046, -90.720447791999959)",31
4816,Casey's General Store #3232 / Shenan,1303 W SHERIDAN AVE,SHENANDOAH,51601,"1303 W SHERIDAN AVE
SHENANDOAH 51601
(40.765899384000079, -95.383723387999964)",73
4532,Casey's General Store #2274 / Sioux,720 HWY 71,SIOUX RAPIDS,50585,"720 HWY 71
SIOUX RAPIDS 50585
(42.887366322000048, -95.152996557999984)",11
4948,Wheatland Day Break,"102, W HWY 30",WHEATLAND,52777,"102, W HWY 30
WHEATLAND 52777
(41.829544992000081, -90.842375886999946)",23
4737,Walgreens #11330 / Storm Lake,800 LAKE AVE,STORM LAKE,50588,"800 LAKE AVE
STORM LAKE 50588
(42.64708790800006, -95.200838146999956)",11
4753,Casey's General Store #2521 / Adair,110 S 5TH ST,ADAIR,50002,"110 S 5TH ST
ADAIR 50002
(41.498071787000072, -94.643396801999984)",1
4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,"109 EAST 1ST ST STE B
GRIMES 50111
(41.688407875000053, -93.793820238999956)",77
4434,todd's,209 S UNION ST,ROCK RAPIDS,51246,"209 S UNION ST
ROCK RAPIDS 51246
(43.430080686000053, -96.175538353999968)",60
3871,Target Store T-0069 / Wdm,1800  35TH ST,WEST DES MOINES,50266,"1800 35TH ST
WEST DES MOINES 50266
(41.61620197600007, -93.664552821999962)",77
2591,Hy-vee Wine and Spirits / A,1602 E. 7TH ST.,ATLANTIC,50022,"1602 E. 7TH ST.
ATLANTIC 50022
(41.40389742800005, -94.990586569999948)",15
2628,Hy-vee Food Store / Eldora,1616 EDGINGTON,ELDORA,50627,"1616 EDGINGTON
ELDORA 50627
(42.360616822000054, -93.103740552999966)",42
2839,Cvs Pharmacy #8659 / Davenport,1777 DIVISION ST,DAVENPORT,52804,"1777 DIVISION ST
DAVENPORT 52804
(41.53790489000005, -90.601065110999969)",82
4000,Foodland Super Markets / Woodbine,5TH AND LINCOLN WAY,WOODBINE,51579,"5TH AND LINCOLN WAY
WOODBINE 51579
(41.737044185000059, -95.703137072999937)",43
2528,Hy-vee Food Store #3/des,3221 SE 14TH ST,DES MOINES,50315,"3221 SE 14TH ST
DES MOINES 50315
(41.554700550000064, -93.63530428599995)",77
4988,Happy's Wine & Spirits,5925 UNIVERSITY AVE,CEDAR FALLS,50613,"5925 UNIVERSITY AVE
CEDAR FALLS 50613
(42.51276180800005, -92.429380295999977)",7
4978,Prime Mart / Waterloo,3535 MARIGOLD DR,WATERLOO,50702,"3535 MARIGOLD DR
WATERLOO 50702
(42.435485180000057, -92.291255121999939)",7
2567,Hy-vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,"2200 WEST KIMBERLY
DAVENPORT 52806
(41.560178498000028, -90.608939803999988)",82
2502,Hy-vee Wine and Spirits/ Ankeny,410 NORTH ANKENY BLVD,ANKENY,50021,"410 NORTH ANKENY BLVD
ANKENY 50021
(41.734592751000037, -93.600481536999951)",77
2838,Cvs Pharmacy #8658 / Davenport,1655 W KIMBERLY RD,DAVENPORT,52806,"1655 W KIMBERLY RD
DAVENPORT 52806
(41.559952650000071, -90.600070690999985)",82
4381,Kum and Go #443 / Williamsb,2177 M AVE,WILLIAMSBURG,52361,"2177 M AVE
WILLIAMSBURG 52361
(41.690296588000081, -92.162690510999937)",48
5008,Emmetsburg Food Pride,1307 S BROADWAY ST,EMMETSBURG,50536,"1307 S BROADWAY ST
EMMETSBURG 50536
(43.107612086000074, -94.678902999999991)",74
2851,CVS/Pharmacy #10282 / Fort Dodge,2029 5TH AVE SOUTH,FORT DODGE,50501,"2029 5TH AVE SOUTH
FORT DODGE 50501
(42.501093276000063, -94.170303715999978)",94
4990,Main Lil' Market,524 MAIN ST,GRISWOLD,51535,"524 MAIN ST
GRISWOLD 51535
(41.234702672000026, -95.141620079999939)",15
3805,Washington Street Mini Mart,1609 WASHINGTON ST,DAVENPORT,52084,"1609 WASHINGTON ST
DAVENPORT 52084
(41.53600153900004, -90.59623258299996)",82
4987,Almost Always Open,419 LINCOLN WAY,AMES,50010,"419 LINCOLN WAY
AMES 50010
(42.022947550000026, -93.616510569999946)",85
4996,Kwik Stop 16th St #300,1215 E 16TH ST,DUBUQUE,52001,"1215 E 16TH ST
DUBUQUE 52001
(42.511785825000061, -90.655738577999955)",32
4385,Kum and Go #43 / New Virgin,1453 CO HWY G76,NEW VIRGINIA,50210,"1453 CO HWY G76
NEW VIRGINIA 50210
(41.18392798900004, -93.702656162999972)",91
4431,Kum & Go #89 / Fort Dodge,115 N 22ND ST,FORT DODGE,50501,"115 N 22ND ST
FORT DODGE 50501
(42.507772428000067, -94.16795346899994)",94
4367,Kum and Go #109 / Mason Cit,1224 N FEDERAL AVE,MASON CITY,50401,"1224 N FEDERAL AVE
MASON CITY 50401
(43.163320532000057, -93.201127954999947)",17
